kode_provinsi,nama_provinsi,indikator_upaya_kesehatan,tahun,nilai
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2005,133235
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2006,189272
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2007,224547
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2008,253213
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2009,24.62
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2010,24.62
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2011,24.62
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2012,24.62
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2000,0
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2001,0
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2002,1
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2003,0
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2004,0
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2005,0
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2006,0
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2007,14.5
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2008,0
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2009,0
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2010,0
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2011,0
73,"Prov. Sulawesi Selatan","Prevalensi BBLR per 100",2012,0
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2000,0
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2001,0
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2002,366350
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2003,366350
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2004,315810
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2005,1128889
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2006,1110980
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2007,1365770
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2008,0
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2009,0
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2010,0
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2011,0
74,"Prov. Sulawesi Tenggara","Jumlah Peserta JPK",2012,0
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2000,0
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2001,.35
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2002,8.82
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2003,5.74
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2004,0
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2005,.54
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2006,0
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2007,6.8
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2008,0
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2009,0
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2010,0
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2011,0
74,"Prov. Sulawesi Tenggara","Persen Balita Gizi Buruk",2012,0
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2000,0
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2001,0
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2002,71.64
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2003,84.54
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2004,78.19
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2005,86.87
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2006,87.68
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2007,82.21
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2008,52.35
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2009,38.61
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2010,38.61
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2011,38.61
74,"Prov. Sulawesi Tenggara","Persen Desa UCI",2012,38.61
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2000,12.05
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2001,8.24
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2002,4.3
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2003,11.01
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2004,5.8
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2005,10.5
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2006,4
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2007,5.8
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2008,6.4
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2009,9.51
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2010,9.51
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2011,9.51
74,"Prov. Sulawesi Tenggara","Persen Drop out imunisasi",2012,9.51
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2000,87.15
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2001,82.1
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2002,90.23
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2003,84.86
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2004,81.72
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2005,85.2
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2006,92.7
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2007,92.1
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2008,88.6
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2009,83.61
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2010,83.61
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2011,83.61
74,"Prov. Sulawesi Tenggara","Persen Imunisasi Campak",2012,83.61
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2000,0
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2001,0
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2002,0
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2003,63.06
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2004,70.25
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2005,0
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2006,0
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2007,0
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2008,0
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2009,75.47
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2010,75.47
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2011,75.47
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Bayi",2012,75.47
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2000,93.7
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2001,93.7
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2002,96.55
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2003,0
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2004,75.41
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2005,81.45
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2006,84.22
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2007,79.73
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2008,83.09
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2009,90.19
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2010,90.19
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2011,90.19
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K1",2012,90.19
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2000,53.3
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2001,53.3
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2002,83.67
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2003,61.98
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2004,71.3
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2005,69.83
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2006,75.21
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2007,70.75
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2008,75.23
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2009,84.36
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2010,84.36
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2011,84.36
74,"Prov. Sulawesi Tenggara","Persen Kunjungan K4",2012,84.36
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2000,82.48
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2001,82.48
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2002,81.03
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2003,60.6
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2004,84.57
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2005,79.06
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2006,83.63
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2007,82.59
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2008,
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2009,82.5
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2010,82.5
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2011,82.5
74,"Prov. Sulawesi Tenggara","Persen Kunjungan Neonatus KN1",2012,82.5
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2000,68.9
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2001,50.95
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2002,47.5
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2003,27.96
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2004,60.84
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2005,53.96
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2006,35.59
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2007,59.59
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2008,52.66
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2009,52.76
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2010,52.76
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2011,52.76
74,"Prov. Sulawesi Tenggara","Persen Pemberian Fe3 Ibu Hamil",2012,52.76
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2000,69.9
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2001,69.9
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2002,75.68
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2003,53.09
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2004,63.06
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2005,66.88
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2006,71.63
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2007,72.49
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2008,76.19
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2009,80.35
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2010,80.35
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2011,80.35
74,"Prov. Sulawesi Tenggara","Persen Salinakes",2012,80.35
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2000,0
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2001,38059
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2002,21433
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2003,3842
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2004,0
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2005,43337
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2006,47226
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2007,43799
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2008,54051
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2009,18.84
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2010,18.84
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2011,18.84
74,"Prov. Sulawesi Tenggara","PersentasePeserta KB Baru",2012,18.84
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2000,0
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2001,0
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2002,1.52
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2003,0
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2004,0
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2005,0
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2006,0
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2007,11.1
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2008,0
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2009,0
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2010,0
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2011,0
74,"Prov. Sulawesi Tenggara","Prevalensi BBLR per 100",2012,0
75,"Prov. Gorontalo","Jumlah Peserta JPK",2000,0
75,"Prov. Gorontalo","Jumlah Peserta JPK",2001,0
75,"Prov. Gorontalo","Jumlah Peserta JPK",2002,113578
75,"Prov. Gorontalo","Jumlah Peserta JPK",2003,119331
75,"Prov. Gorontalo","Jumlah Peserta JPK",2004,233910
75,"Prov. Gorontalo","Jumlah Peserta JPK",2005,1079995
75,"Prov. Gorontalo","Jumlah Peserta JPK",2006,601049
75,"Prov. Gorontalo","Jumlah Peserta JPK",2007,645512
75,"Prov. Gorontalo","Jumlah Peserta JPK",2008,0
75,"Prov. Gorontalo","Jumlah Peserta JPK",2009,0
75,"Prov. Gorontalo","Jumlah Peserta JPK",2010,0
75,"Prov. Gorontalo","Jumlah Peserta JPK",2011,0
75,"Prov. Gorontalo","Jumlah Peserta JPK",2012,0
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2000,0
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2001,6.77
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2002,15.28
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2003,21.66
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2004,0
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2005,2.88
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2006,0
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2007,8.2
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2008,0
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2009,0
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2010,0
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2011,0
75,"Prov. Gorontalo","Persen Balita Gizi Buruk",2012,0
75,"Prov. Gorontalo","Persen Desa UCI",2000,0
75,"Prov. Gorontalo","Persen Desa UCI",2001,0
75,"Prov. Gorontalo","Persen Desa UCI",2002,71.47
75,"Prov. Gorontalo","Persen Desa UCI",2003,58.7
75,"Prov. Gorontalo","Persen Desa UCI",2004,55.7
75,"Prov. Gorontalo","Persen Desa UCI",2005,50.11
75,"Prov. Gorontalo","Persen Desa UCI",2006,50.2
75,"Prov. Gorontalo","Persen Desa UCI",2007,50.71
75,"Prov. Gorontalo","Persen Desa UCI",2008,61.73
75,"Prov. Gorontalo","Persen Desa UCI",2009,65.84
75,"Prov. Gorontalo","Persen Desa UCI",2010,65.84
75,"Prov. Gorontalo","Persen Desa UCI",2011,65.84
75,"Prov. Gorontalo","Persen Desa UCI",2012,65.84
75,"Prov. Gorontalo","Persen Drop out imunisasi",2000,0
75,"Prov. Gorontalo","Persen Drop out imunisasi",2001,7.76
75,"Prov. Gorontalo","Persen Drop out imunisasi",2002,9.7
75,"Prov. Gorontalo","Persen Drop out imunisasi",2003,18.4
75,"Prov. Gorontalo","Persen Drop out imunisasi",2004,10.9
75,"Prov. Gorontalo","Persen Drop out imunisasi",2005,11.8
75,"Prov. Gorontalo","Persen Drop out imunisasi",2006,11.1
75,"Prov. Gorontalo","Persen Drop out imunisasi",2007,6.8
75,"Prov. Gorontalo","Persen Drop out imunisasi",2008,7.1
75,"Prov. Gorontalo","Persen Drop out imunisasi",2009,2.81
75,"Prov. Gorontalo","Persen Drop out imunisasi",2010,2.81
75,"Prov. Gorontalo","Persen Drop out imunisasi",2011,2.81
75,"Prov. Gorontalo","Persen Drop out imunisasi",2012,2.81
75,"Prov. Gorontalo","Persen Imunisasi Campak",2000,0
75,"Prov. Gorontalo","Persen Imunisasi Campak",2001,102.65
75,"Prov. Gorontalo","Persen Imunisasi Campak",2002,89.03
75,"Prov. Gorontalo","Persen Imunisasi Campak",2003,86.3
75,"Prov. Gorontalo","Persen Imunisasi Campak",2004,90.61
75,"Prov. Gorontalo","Persen Imunisasi Campak",2005,86.5
75,"Prov. Gorontalo","Persen Imunisasi Campak",2006,84.5
75,"Prov. Gorontalo","Persen Imunisasi Campak",2007,75.9
75,"Prov. Gorontalo","Persen Imunisasi Campak",2008,87.8
75,"Prov. Gorontalo","Persen Imunisasi Campak",2009,92.28
75,"Prov. Gorontalo","Persen Imunisasi Campak",2010,92.28
75,"Prov. Gorontalo","Persen Imunisasi Campak",2011,92.28
75,"Prov. Gorontalo","Persen Imunisasi Campak",2012,92.28
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2000,0
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2001,0
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2002,0
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2003,74.72
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2004,58.42
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2005,0
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2006,0
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2007,0
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2008,0
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2009,79.8
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2010,79.8
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2011,79.8
75,"Prov. Gorontalo","Persen Kunjungan Bayi",2012,79.8
75,"Prov. Gorontalo","Persen Kunjungan K1",2000,99.52
75,"Prov. Gorontalo","Persen Kunjungan K1",2001,99.83
75,"Prov. Gorontalo","Persen Kunjungan K1",2002,98.59
75,"Prov. Gorontalo","Persen Kunjungan K1",2003,0
75,"Prov. Gorontalo","Persen Kunjungan K1",2004,91.93
75,"Prov. Gorontalo","Persen Kunjungan K1",2005,91.03
75,"Prov. Gorontalo","Persen Kunjungan K1",2006,90.67
75,"Prov. Gorontalo","Persen Kunjungan K1",2007,89.88
75,"Prov. Gorontalo","Persen Kunjungan K1",2008,89.66
75,"Prov. Gorontalo","Persen Kunjungan K1",2009,92.91
75,"Prov. Gorontalo","Persen Kunjungan K1",2010,92.91
75,"Prov. Gorontalo","Persen Kunjungan K1",2011,92.91
75,"Prov. Gorontalo","Persen Kunjungan K1",2012,92.91
75,"Prov. Gorontalo","Persen Kunjungan K4",2000,93.2
75,"Prov. Gorontalo","Persen Kunjungan K4",2001,92.03
75,"Prov. Gorontalo","Persen Kunjungan K4",2002,95.91
75,"Prov. Gorontalo","Persen Kunjungan K4",2003,82.67
75,"Prov. Gorontalo","Persen Kunjungan K4",2004,76.54
75,"Prov. Gorontalo","Persen Kunjungan K4",2005,79.3
75,"Prov. Gorontalo","Persen Kunjungan K4",2006,78.65
75,"Prov. Gorontalo","Persen Kunjungan K4",2007,71.26
75,"Prov. Gorontalo","Persen Kunjungan K4",2008,82.55
75,"Prov. Gorontalo","Persen Kunjungan K4",2009,82.65
75,"Prov. Gorontalo","Persen Kunjungan K4",2010,82.65
75,"Prov. Gorontalo","Persen Kunjungan K4",2011,82.65
75,"Prov. Gorontalo","Persen Kunjungan K4",2012,82.65
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2000,97.9
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2001,97.71
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2002,92.89
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2003,90.38
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2004,82.85
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2005,84.57
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2006,81.73
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2007,87.87
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2008,
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2009,78.6
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2010,78.6
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2011,78.6
75,"Prov. Gorontalo","Persen Kunjungan Neonatus KN1",2012,78.6
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2000,0
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2001,55.61
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2002,49.58
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2003,0
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2004,64.75
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2005,71.39
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2006,66.5
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2007,74.25
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2008,71.57
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2009,67.5
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2010,67.5
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2011,67.5
75,"Prov. Gorontalo","Persen Pemberian Fe3 Ibu Hamil",2012,67.5
75,"Prov. Gorontalo","Persen Salinakes",2000,94.2
75,"Prov. Gorontalo","Persen Salinakes",2001,89.66
75,"Prov. Gorontalo","Persen Salinakes",2002,89.79
75,"Prov. Gorontalo","Persen Salinakes",2003,78.11
75,"Prov. Gorontalo","Persen Salinakes",2004,71.35
75,"Prov. Gorontalo","Persen Salinakes",2005,70.23
75,"Prov. Gorontalo","Persen Salinakes",2006,69.21
75,"Prov. Gorontalo","Persen Salinakes",2007,61.89
75,"Prov. Gorontalo","Persen Salinakes",2008,87.03
75,"Prov. Gorontalo","Persen Salinakes",2009,83.62
75,"Prov. Gorontalo","Persen Salinakes",2010,83.62
75,"Prov. Gorontalo","Persen Salinakes",2011,83.62
75,"Prov. Gorontalo","Persen Salinakes",2012,83.62
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2000,0
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2001,13367
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2002,21483
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2003,1941
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2004,0
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2005,24716
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2006,26020
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2007,23184
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2008,32161
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2009,18.78
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2010,18.78
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2011,18.78
75,"Prov. Gorontalo","PersentasePeserta KB Baru",2012,18.78
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2000,.91
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2001,1.11
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2002,4.88
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2003,0
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2004,0
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2005,0
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2006,0
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2007,8.6
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2008,0
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2009,0
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2010,0
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2011,0
75,"Prov. Gorontalo","Prevalensi BBLR per 100",2012,0
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2000,0
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2001,0
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2002,0
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2003,0
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2004,0
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2005,0
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2006,362197
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2007,473817
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2008,0
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2009,0
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2010,0
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2011,0
76,"Prov. Sulawesi Barat","Jumlah Peserta JPK",2012,0
